 

stn    time           rre150d0
LSN    19650604            2.0
LSN    19650605            0.7
LSN    19650606            0.0
LSN    19650607            5.3
LSN    19650608            2.5
LSN    19650609            8.9
LSN    19650610            4.9
LSN    19650611            0.0
LSN    19650612            0.0
LSN    19650613            6.2
LSN    19650614            0.0
LSN    19650615            0.0
LSN    19650616            6.8
LSN    19650617            0.0
LSN    19650618            0.0
LSN    19650619            0.0
LSN    19650620            2.0
LSN    19650621            0.0
LSN    19650622            0.0
LSN    19650623            0.0
LSN    19650624            0.0
LSN    19650625            0.2
LSN    19650626            0.4
LSN    19650627            0.3
LSN    19650628            0.0
LSN    19650629            0.0
LSN    19650630            3.0
LSN    19650701           16.9
LSN    19650702            0.0
LSN    19650703           21.2
LSN    19650704            5.3
LSN    19650705            0.0
LSN    19650706            0.0
LSN    19650707           54.4
LSN    19650708           17.8
LSN    19650709            0.0
LSN    19650710            0.0
LSN    19650711            0.0
LSN    19650712            0.0
LSN    19650713            0.0
LSN    19650714            0.0
LSN    19650715            7.4
LSN    19650716            0.0
LSN    19650717            0.0
LSN    19650718            0.0
LSN    19650719            0.0
LSN    19650720           19.3
LSN    19650721            0.0
LSN    19650722            0.2
LSN    19650723            6.3
LSN    19650724           44.3
LSN    19650725            1.6
LSN    19650726            4.2
LSN    19650727            0.5
LSN    19650728            0.0
LSN    19650729            0.0
LSN    19650730           21.3
LSN    19650731            0.0
LSN    19650801            6.3
LSN    19650802            2.9
LSN    19650803            0.5
LSN    19650804            0.0
LSN    19650805            0.0
LSN    19650806            0.0
LSN    19650807            0.0
LSN    19650808            0.0
LSN    19650809            0.0
LSN    19650810            0.0
LSN    19650811            0.0
LSN    19650812            0.0
LSN    19650813            0.0
LSN    19650814           21.3
LSN    19650815            0.0
LSN    19650816            0.0
LSN    19650817            0.7
LSN    19650818            0.0
LSN    19650819            0.0
LSN    19650820            0.0
LSN    19650821           32.3
LSN    19650822           17.2
LSN    19650823            0.6
LSN    19650824            6.3
LSN    19650825            0.5
LSN    19650826            0.2
LSN    19650827            0.6
LSN    19650828            0.0
LSN    19650829            0.0
LSN    19650830            0.0
LSN    19650831            4.6
LSN    19650901           18.3
LSN    19650902            8.2
LSN    19650903            0.7
LSN    19650904            1.4
LSN    19650905           10.2
LSN    19650906            9.7
LSN    19650907            0.0
LSN    19650908            6.0
LSN    19650909           35.4
LSN    19650910            5.8
LSN    19650911            2.5
LSN    19650912            3.3
LSN    19650913           11.3
LSN    19650914            0.0
LSN    19650915            0.0
LSN    19650916            0.0
LSN    19650917            0.0
LSN    19650918           24.4
LSN    19650919            0.0
LSN    19650920            0.0
LSN    19650921            0.0
LSN    19650922            0.0
LSN    19650923            0.0
LSN    19650924            0.0
LSN    19650925            4.2
LSN    19650926           13.6
LSN    19650927           12.9
LSN    19650928            2.1
LSN    19650929            6.1
LSN    19650930           12.1
LSN    19651001            6.2
LSN    19651002            0.0
LSN    19651003            0.0
LSN    19651004            0.0
LSN    19651005            0.0
LSN    19651006            0.0
LSN    19651007            0.0
LSN    19651008            0.0
LSN    19651009            0.0
LSN    19651010            0.0
LSN    19651011            0.0
LSN    19651012            0.0
LSN    19651013            0.0
LSN    19651014            0.0
LSN    19651015            0.0
LSN    19651016           12.1
LSN    19651017            0.6
LSN    19651018            0.0
LSN    19651019            0.0
LSN    19651020            0.0
LSN    19651021            0.0
LSN    19651022            0.0
LSN    19651023            0.0
LSN    19651024            0.0
LSN    19651025            0.0
LSN    19651026            4.3
LSN    19651027            2.3
LSN    19651028            1.0
LSN    19651029           19.6
LSN    19651030            0.0
LSN    19651031            0.0
LSN    19651101            1.3
LSN    19651102            0.0
LSN    19651103            2.5
LSN    19651104            1.8
LSN    19651105            0.3
LSN    19651106            0.0
LSN    19651107            0.1
LSN    19651108            0.1
LSN    19651109            3.0
LSN    19651110            2.1
LSN    19651111            0.3
LSN    19651112            1.1
LSN    19651113            1.1
LSN    19651114            9.2
LSN    19651115            3.5
LSN    19651116            0.1
LSN    19651117           10.2
LSN    19651118            1.2
LSN    19651119           15.0
LSN    19651120           22.0
LSN    19651121            6.5
LSN    19651122            3.3
LSN    19651123            0.5
LSN    19651124           25.8
LSN    19651125            0.4
LSN    19651126           12.3
LSN    19651127           21.8
LSN    19651128           14.1
LSN    19651129            8.8
LSN    19651130            1.6
LSN    19651201            0.3
LSN    19651202           22.5
LSN    19651203            5.5
LSN    19651204            2.0
LSN    19651205           21.8
LSN    19651206            3.0
LSN    19651207            7.0
LSN    19651208            0.0
LSN    19651209            9.3
LSN    19651210            6.6
LSN    19651211            1.0
LSN    19651212            6.4
LSN    19651213            0.9
LSN    19651214            0.0
LSN    19651215            0.0
LSN    19651216            2.3
LSN    19651217            6.6
LSN    19651218            0.0
LSN    19651219            0.0
LSN    19651220            1.2
LSN    19651221            7.2
LSN    19651222            0.0
LSN    19651223            8.4
LSN    19651224           10.4
LSN    19651225            5.8
LSN    19651226            3.3
LSN    19651227           26.1
LSN    19651228            4.6
LSN    19651229            0.3
LSN    19651230            6.8
LSN    19651231           11.7
LSN    19660101            2.5
LSN    19660102           11.4
LSN    19660103            8.8
LSN    19660104            0.0
LSN    19660105            0.0
LSN    19660106            0.0
LSN    19660107            0.0
LSN    19660108            0.0
LSN    19660109            0.0
LSN    19660110            7.4
LSN    19660111           11.9
LSN    19660112            2.1
LSN    19660113            0.0
LSN    19660114            0.0
LSN    19660115            0.0
LSN    19660116            0.0
LSN    19660117            0.0
LSN    19660118            0.1
LSN    19660119            1.0
LSN    19660120            0.0
LSN    19660121            3.7
LSN    19660122           27.8
LSN    19660123           12.8
LSN    19660124            0.4
LSN    19660125            3.0
LSN    19660126            1.6
LSN    19660127            0.9
LSN    19660128            0.0
LSN    19660129            0.0
LSN    19660130            0.0
LSN    19660131            0.0
LSN    19660201            0.0
LSN    19660202           12.2
LSN    19660203            7.7
LSN    19660204            0.0
LSN    19660205            0.0
LSN    19660206            9.0
LSN    19660207            6.0
LSN    19660208           34.5
LSN    19660209           17.4
LSN    19660210            0.0
LSN    19660211            4.0
LSN    19660212            1.3
LSN    19660213            6.5
LSN    19660214            0.0
LSN    19660215            0.0
LSN    19660216            0.0
LSN    19660217            6.2
LSN    19660218            0.0
LSN    19660219            0.0
LSN    19660220            0.3
LSN    19660221           16.5
LSN    19660222            7.9
LSN    19660223            0.0
LSN    19660224            0.0
LSN    19660225            0.1
LSN    19660226            5.2
LSN    19660227            0.0
LSN    19660228            3.9
LSN    19660301            1.8
LSN    19660302            0.0
LSN    19660303            0.0
LSN    19660304            0.8
LSN    19660305            0.0
LSN    19660306            0.0
LSN    19660307            0.0
LSN    19660308            0.0
LSN    19660309            0.0
LSN    19660310            0.0
LSN    19660311            5.3
LSN    19660312            7.0
LSN    19660313            1.5
LSN    19660314            0.0
LSN    19660315            2.2
LSN    19660316            0.0
LSN    19660317            0.0
LSN    19660318            0.0
LSN    19660319            0.0
LSN    19660320            0.0
LSN    19660321            0.0
LSN    19660322            0.0
LSN    19660323            0.0
LSN    19660324            1.7
LSN    19660325            2.9
LSN    19660326            6.0
LSN    19660327           13.7
LSN    19660328            1.7
LSN    19660329            2.0
LSN    19660330            0.0
LSN    19660331            0.0
LSN    19660401            0.0
LSN    19660402            0.0
LSN    19660403            0.0
LSN    19660404            0.0
LSN    19660405            2.0
LSN    19660406            1.9
LSN    19660407            6.6
LSN    19660408            0.5
LSN    19660409           18.7
LSN    19660410            0.4
LSN    19660411            1.5
LSN    19660412            0.0
LSN    19660413            2.0
LSN    19660414           16.0
LSN    19660415            2.3
LSN    19660416            5.2
LSN    19660417            4.2
LSN    19660418           10.7
LSN    19660419           11.1
LSN    19660420           21.9
LSN    19660421            0.0
LSN    19660422            0.0
LSN    19660423            0.0
LSN    19660424           10.5
LSN    19660425           10.5
LSN    19660426            0.0
LSN    19660427            0.0
LSN    19660428            0.0
LSN    19660429            0.0
LSN    19660430            0.0
LSN    19660501            0.0
LSN    19660502            0.0
LSN    19660503            0.8
LSN    19660504            2.5
LSN    19660505           30.7
LSN    19660506            9.0
LSN    19660507           11.8
LSN    19660508            0.8
LSN    19660509            2.9
LSN    19660510            0.0
LSN    19660511            0.0
LSN    19660512            0.0
LSN    19660513            0.0
LSN    19660514            0.0
LSN    19660515            0.0
LSN    19660516            0.0
LSN    19660517            6.6
LSN    19660518           15.6
LSN    19660519            0.0
LSN    19660520            2.7
LSN    19660521            0.2
LSN    19660522            5.9
LSN    19660523           14.4
LSN    19660524            0.1
LSN    19660525            0.0
LSN    19660526            0.0
LSN    19660527            0.0
LSN    19660528            0.0
LSN    19660529            0.0
LSN    19660530            0.0
LSN    19660531            0.0
LSN    19660601            0.0
LSN    19660602            0.0
LSN    19660603            0.0
LSN    19660604            0.0
LSN    19660605            6.4
LSN    19660606            0.0
LSN    19660607            0.0
LSN    19660608            0.0
LSN    19660609            9.3
LSN    19660610            0.0
LSN    19660611            2.9
LSN    19660612            0.0
LSN    19660613            0.0
LSN    19660614            0.0
LSN    19660615            0.0
LSN    19660616            0.0
LSN    19660617            0.0
LSN    19660618           11.9
LSN    19660619            2.0
LSN    19660620            5.9
LSN    19660621            0.0
LSN    19660622            0.0
LSN    19660623            0.0
LSN    19660624            2.1
LSN    19660625            0.0
LSN    19660626            0.5
LSN    19660627            0.0
LSN    19660628            0.0
LSN    19660629            0.0
LSN    19660630            0.0
LSN    19660701            0.0
LSN    19660702            0.0
LSN    19660703            0.0
LSN    19660704            0.0
LSN    19660705           26.4
LSN    19660706           13.8
LSN    19660707            3.3
LSN    19660708            0.0
LSN    19660709            0.0
LSN    19660710            0.0
LSN    19660711           19.0
LSN    19660712            0.0
LSN    19660713            0.0
LSN    19660714            0.3
LSN    19660715            0.0
LSN    19660716           13.2
LSN    19660717            5.1
LSN    19660718            9.4
LSN    19660719            0.0
LSN    19660720            0.6
LSN    19660721            2.7
LSN    19660722            0.0
LSN    19660723            0.0
LSN    19660724            1.2
LSN    19660725            0.0
LSN    19660726            0.0
LSN    19660727            0.1
LSN    19660728            0.0
LSN    19660729            0.0
LSN    19660730            0.0
LSN    19660731            0.0
LSN    19660801            0.5
LSN    19660802           10.6
LSN    19660803           23.2
LSN    19660804            8.4
LSN    19660805            0.0
LSN    19660806            0.0
LSN    19660807            0.3
LSN    19660808            2.9
LSN    19660809            0.0
LSN    19660810            0.0
LSN    19660811            0.0
LSN    19660812            0.0
LSN    19660813            0.0
LSN    19660814            8.7
LSN    19660815            4.2
LSN    19660816            0.0
LSN    19660817            0.0
LSN    19660818            0.0
LSN    19660819            0.0
LSN    19660820            0.0
LSN    19660821           51.2
LSN    19660822            1.5
LSN    19660823            0.0
LSN    19660824            0.0
LSN    19660825            0.0
LSN    19660826            0.0
LSN    19660827            0.0
LSN    19660828            0.0
LSN    19660829           20.1
LSN    19660830            0.8
LSN    19660831            2.2
LSN    19660901            0.0
LSN    19660902            0.1
LSN    19660903            0.0
LSN    19660904            0.1
LSN    19660905            0.0
LSN    19660906            0.0
LSN    19660907            0.0
LSN    19660908            0.0
LSN    19660909            0.0
LSN    19660910            0.0
LSN    19660911            0.0
LSN    19660912            5.2
LSN    19660913           20.5
LSN    19660914            0.0
LSN    19660915           17.5
LSN    19660916            1.3
LSN    19660917            0.0
LSN    19660918            0.0
LSN    19660919            0.0
LSN    19660920            0.0
LSN    19660921            0.0
LSN    19660922            0.0
LSN    19660923            0.0
LSN    19660924            0.0
LSN    19660925            0.0
LSN    19660926            0.0
LSN    19660927            0.0
LSN    19660928            0.3
LSN    19660929            0.1
LSN    19660930            3.5
LSN    19661001           10.3
LSN    19661002            0.2
LSN    19661003            0.0
LSN    19661004            0.0
LSN    19661005            0.0
LSN    19661006            0.0
LSN    19661007            0.0
LSN    19661008            5.2
LSN    19661009            2.3
LSN    19661010            0.9
LSN    19661011            7.6
LSN    19661012            0.0
LSN    19661013            0.0
LSN    19661014            0.0
LSN    19661015            0.5
LSN    19661016            0.0
LSN    19661017            0.0
LSN    19661018            0.0
LSN    19661019           18.5
LSN    19661020            4.3
LSN    19661021            0.0
LSN    19661022            0.0
LSN    19661023            1.1
LSN    19661024           11.4
LSN    19661025            1.4
LSN    19661026           33.3
LSN    19661027            0.0
LSN    19661028            0.0
LSN    19661029            0.0
LSN    19661030            0.0
LSN    19661031            0.0
LSN    19661101            0.0
LSN    19661102            0.0
LSN    19661103           14.7
LSN    19661104           11.7
LSN    19661105            0.2
LSN    19661106            0.0
LSN    19661107            0.0
LSN    19661108            0.0
LSN    19661109            3.7
LSN    19661110            3.6
LSN    19661111            0.0
LSN    19661112            0.0
LSN    19661113            0.0
LSN    19661114            0.6
LSN    19661115            5.3
LSN    19661116            4.8
LSN    19661117            0.3
LSN    19661118            0.0
LSN    19661119            0.8
LSN    19661120            0.4
LSN    19661121            0.0
LSN    19661122            0.0
LSN    19661123            3.0
LSN    19661124            0.0
LSN    19661125            0.0
LSN    19661126            0.0
LSN    19661127            0.0
LSN    19661128            8.8
LSN    19661129            1.8
LSN    19661130           15.1
LSN    19661201           13.8
LSN    19661202           15.5
LSN    19661203            9.1
LSN    19661204            0.0
LSN    19661205            0.0
LSN    19661206            0.0
LSN    19661207            0.0
LSN    19661208            0.8
LSN    19661209            0.9
LSN    19661210           14.4
LSN    19661211            4.0
LSN    19661212            8.9
LSN    19661213            4.9
LSN    19661214            7.1
LSN    19661215            0.1
LSN    19661216            0.0
LSN    19661217            0.0
LSN    19661218            0.0
LSN    19661219            0.0
LSN    19661220            1.7
LSN    19661221            0.0
LSN    19661222            7.7
LSN    19661223            0.8
LSN    19661224            3.3
LSN    19661225            2.0
LSN    19661226            0.0
LSN    19661227            9.8
LSN    19661228            0.7
LSN    19661229           12.0
LSN    19661230            0.4
LSN    19661231            2.0
LSN    19670101            4.3
LSN    19670102            9.1
LSN    19670103            0.0
LSN    19670104            0.0
LSN    19670105            2.2
LSN    19670106            3.3
LSN    19670107            0.0
LSN    19670108            0.0
LSN    19670109            0.0
LSN    19670110            0.0
LSN    19670111            0.0
LSN    19670112            0.0
LSN    19670113            0.0
LSN    19670114            0.0
LSN    19670115            0.0
LSN    19670116            0.0
LSN    19670117            0.0
LSN    19670118            0.0
LSN    19670119            0.0
LSN    19670120            0.1
LSN    19670121            8.5
LSN    19670122            4.3
LSN    19670123            9.0
LSN    19670124           13.0
LSN    19670125            0.3
LSN    19670126            0.6
LSN    19670127            0.0
LSN    19670128            0.0
LSN    19670129            0.0
LSN    19670130            0.0
LSN    19670131            0.0
LSN    19670201            0.0
LSN    19670202            0.0
LSN    19670203            0.0
LSN    19670204            0.0
LSN    19670205            0.0
LSN    19670206            0.0
LSN    19670207            0.0
LSN    19670208            0.0
LSN    19670209            0.0
LSN    19670210            0.0
LSN    19670211            0.0
LSN    19670212            0.0
LSN    19670213            0.0
LSN    19670214            0.0
LSN    19670215            0.0
LSN    19670216            0.8
LSN    19670217            0.0
LSN    19670218            4.9
LSN    19670219           21.3
LSN    19670220           24.4
LSN    19670221            2.3
LSN    19670222            0.0
LSN    19670223            0.6
LSN    19670224            0.0
LSN    19670225            0.0
LSN    19670226            7.6
LSN    19670227            3.7
LSN    19670228            6.6
LSN    19670301           10.2
LSN    19670302            0.0
LSN    19670303            0.0
LSN    19670304            0.0
LSN    19670305            4.3
LSN    19670306            0.0
LSN    19670307            0.3
LSN    19670308            0.0
LSN    19670309            0.0
LSN    19670310           32.2
LSN    19670311            7.4
LSN    19670312            1.1
LSN    19670313            2.8
LSN    19670314            0.0
LSN    19670315            0.0
LSN    19670316            0.0
LSN    19670317            0.2
LSN    19670318            3.3
LSN    19670319            2.0
LSN    19670320           11.5
LSN    19670321            0.0
LSN    19670322            0.0
LSN    19670323            0.0
LSN    19670324            0.0
LSN    19670325            0.0
LSN    19670326           10.2
LSN    19670327           12.6
LSN    19670328            2.0
LSN    19670329            0.0
LSN    19670330            0.0
LSN    19670331            0.0
LSN    19670401            0.0
LSN    19670402            0.0
LSN    19670403            0.5
LSN    19670404            0.1
LSN    19670405            0.5
LSN    19670406            2.1
LSN    19670407            0.0
LSN    19670408            0.0
LSN    19670409            4.2
LSN    19670410            3.1
LSN    19670411            1.2
LSN    19670412            0.0
LSN    19670413            0.0
LSN    19670414            0.0
LSN    19670415            0.0
LSN    19670416            0.0
LSN    19670417            0.0
LSN    19670418            0.0
LSN    19670419            0.0
LSN    19670420            0.0
LSN    19670421            3.7
LSN    19670422            0.0
LSN    19670423            4.2
LSN    19670424            0.0
LSN    19670425            0.0
LSN    19670426            0.0
LSN    19670427            0.0
LSN    19670428            0.0
LSN    19670429            0.0
LSN    19670430            0.0
LSN    19670501           14.4
LSN    19670502           14.3
LSN    19670503            8.6
LSN    19670504            0.0
LSN    19670505            0.0
LSN    19670506           10.1
LSN    19670507            0.0
LSN    19670508            0.0
LSN    19670509            0.0
LSN    19670510            0.0
LSN    19670511            0.0
LSN    19670512            1.4
LSN    19670513            9.1
LSN    19670514            7.3
LSN    19670515           12.3
LSN    19670516            0.0
LSN    19670517            1.8
LSN    19670518            6.4
LSN    19670519            0.0
LSN    19670520            0.0
LSN    19670521            0.0
LSN    19670522           18.6
LSN    19670523            6.1
LSN    19670524           13.7
LSN    19670525           19.0
LSN    19670526            0.0
LSN    19670527            0.0
LSN    19670528            2.9
LSN    19670529            0.0
LSN    19670530            9.6
LSN    19670531            4.4
LSN    19670601            0.0
LSN    19670602            0.0
LSN    19670603            0.1
LSN    19670604            0.0
LSN    19670605            0.0
LSN    19670606            0.2
LSN    19670607           18.2
LSN    19670608           10.8
LSN    19670609            0.0
LSN    19670610            0.0
LSN    19670611            0.0
LSN    19670612            0.0
LSN    19670613            0.0
LSN    19670614            0.0
LSN    19670615            3.5
LSN    19670616            0.0
LSN    19670617            0.0
LSN    19670618            4.6
LSN    19670619            0.4
LSN    19670620            0.0
LSN    19670621            0.0
LSN    19670622            0.0
LSN    19670623            0.0
LSN    19670624            0.0
LSN    19670625            0.0
LSN    19670626           21.0
LSN    19670627           10.1
LSN    19670628            0.0
LSN    19670629            0.0
LSN    19670630            0.0
LSN    19670701            0.0
LSN    19670702            6.8
LSN    19670703            9.9
LSN    19670704            0.0
LSN    19670705            0.0
LSN    19670706            4.4
LSN    19670707           12.2
LSN    19670708            3.6
LSN    19670709            0.0
LSN    19670710            0.0
LSN    19670711            0.0
LSN    19670712            0.0
LSN    19670713            0.0
LSN    19670714           24.8
LSN    19670715            0.0
LSN    19670716            0.0
LSN    19670717            0.0
LSN    19670718            0.0
LSN    19670719            0.0
LSN    19670720            0.0
LSN    19670721            0.0
LSN    19670722            0.1
LSN    19670723            1.8
LSN    19670724           10.7
LSN    19670725            7.5
LSN    19670726            0.0
LSN    19670727            0.0
LSN    19670728            0.0
LSN    19670729            0.0
LSN    19670730            0.0
LSN    19670731            5.2
LSN    19670801            0.0
LSN    19670802            6.3
LSN    19670803            0.4
LSN    19670804           12.5
LSN    19670805            0.0
LSN    19670806            0.0
LSN    19670807            0.0
LSN    19670808            0.0
LSN    19670809           24.1
LSN    19670810            5.3
LSN    19670811            0.0
LSN    19670812           11.9
LSN    19670813            0.0
LSN    19670814            4.2
LSN    19670815            0.0
LSN    19670816           18.3
LSN    19670817            0.0
LSN    19670818            0.0
LSN    19670819            0.2
LSN    19670820            0.0
LSN    19670821            0.0
LSN    19670822            0.0
LSN    19670823            5.4
LSN    19670824            5.7
LSN    19670825            0.0
LSN    19670826            0.0
LSN    19670827            0.0
LSN    19670828            0.0
LSN    19670829            0.0
LSN    19670830            2.4
LSN    19670831            0.0
LSN    19670901            0.1
LSN    19670902            0.0
LSN    19670903            5.2
LSN    19670904            9.5
LSN    19670905            0.0
LSN    19670906           14.5
LSN    19670907            0.0
LSN    19670908            0.0
LSN    19670909            0.0
LSN    19670910            0.0
LSN    19670911            0.0
LSN    19670912            0.0
LSN    19670913            7.1
LSN    19670914            0.4
LSN    19670915           17.1
LSN    19670916            7.8
LSN    19670917            0.0
LSN    19670918            1.9
LSN    19670919            9.1
LSN    19670920            7.0
LSN    19670921            3.2
LSN    19670922            0.0
LSN    19670923            0.0
LSN    19670924            0.0
LSN    19670925            0.0
LSN    19670926            0.0
LSN    19670927            0.0
LSN    19670928            0.0
LSN    19670929            0.0
LSN    19670930            3.1
LSN    19671001            0.0
LSN    19671002            2.0
LSN    19671003            1.2
LSN    19671004           16.0
LSN    19671005            0.4
LSN    19671006            1.8
LSN    19671007            0.0
LSN    19671008            0.0
LSN    19671009            0.0
LSN    19671010            0.0
LSN    19671011            0.0
LSN    19671012            0.0
LSN    19671013            0.0
LSN    19671014            2.2
LSN    19671015            0.0
LSN    19671016            0.0
LSN    19671017           12.9
LSN    19671018            0.0
LSN    19671019            0.0
LSN    19671020            0.0
LSN    19671021            0.0
LSN    19671022            0.0
LSN    19671023            0.0
LSN    19671024            0.0
LSN    19671025            0.0
LSN    19671026            0.0
LSN    19671027            7.9
LSN    19671028            6.5
LSN    19671029            1.0
LSN    19671030            0.0
LSN    19671031           11.4
LSN    19671101            8.5
LSN    19671102           44.8
LSN    19671103            0.0
LSN    19671104           19.1
LSN    19671105            0.2
LSN    19671106            1.0
LSN    19671107            0.0
LSN    19671108            0.0
LSN    19671109            0.0
LSN    19671110            0.0
LSN    19671111            0.0
LSN    19671112            0.0
LSN    19671113            0.0
LSN    19671114            1.4
LSN    19671115           73.5
LSN    19671116           30.4
LSN    19671117            1.2
LSN    19671118            0.0
LSN    19671119            0.0
LSN    19671120            0.0
LSN    19671121            0.0
LSN    19671122            0.0
LSN    19671123            0.0
LSN    19671124            0.0
LSN    19671125            1.5
LSN    19671126           17.6
LSN    19671127           15.8
LSN    19671128            0.1
LSN    19671129            5.7
LSN    19671130            0.0
LSN    19671201            0.0
LSN    19671202            0.0
LSN    19671203            0.0
LSN    19671204            0.0
LSN    19671205            0.0
LSN    19671206            3.5
LSN    19671207            2.0
LSN    19671208            0.0
LSN    19671209            0.0
LSN    19671210            0.0
LSN    19671211            0.0
LSN    19671212            0.0
LSN    19671213            0.0
LSN    19671214            0.0
LSN    19671215            0.0
LSN    19671216            0.8
LSN    19671217            0.0
LSN    19671218            0.0
LSN    19671219            8.0
LSN    19671220            0.0
LSN    19671221            0.0
LSN    19671222            3.4
LSN    19671223           18.4
LSN    19671224            8.2
LSN    19671225           10.2
LSN    19671226            0.0
LSN    19671227            0.0
LSN    19671228           10.0
LSN    19671229            4.6
LSN    19671230            1.1
LSN    19671231           12.5
LSN    19680101           15.0
LSN    19680102            0.5
LSN    19680103            2.0
LSN    19680104            9.2
LSN    19680105            7.7
LSN    19680106           10.6
LSN    19680107            7.8
LSN    19680108            2.2
LSN    19680109           18.4
LSN    19680110            0.3
LSN    19680111            2.5
LSN    19680112            0.2
LSN    19680113            9.3
LSN    19680114           11.9
LSN    19680115            0.0
LSN    19680116            0.0
LSN    19680117            2.7
LSN    19680118           14.4
LSN    19680119            4.3
LSN    19680120            0.0
LSN    19680121            0.0
LSN    19680122            0.0
LSN    19680123            0.0
LSN    19680124            1.5
LSN    19680125           11.7
LSN    19680126            7.5
LSN    19680127            0.3
LSN    19680128            0.0
LSN    19680129            0.0
LSN    19680130            0.0
LSN    19680131            0.0
LSN    19680201            9.5
LSN    19680202            2.7
LSN    19680203            4.6
LSN    19680204            0.0
LSN    19680205            5.8
LSN    19680206            5.0
LSN    19680207            0.0
LSN    19680208            3.6
LSN    19680209           25.5
LSN    19680210            0.0
LSN    19680211            0.4
LSN    19680212            1.8
LSN    19680213            2.6
LSN    19680214            6.4
LSN    19680215            0.0
LSN    19680216            0.0
LSN    19680217            0.0
LSN    19680218            0.0
LSN    19680219            6.8
LSN    19680220            5.4
LSN    19680221            3.6
LSN    19680222            7.7
LSN    19680223            5.5
LSN    19680224            2.6
LSN    19680225            0.0
LSN    19680226            0.0
LSN    19680227            0.0
LSN    19680228            0.0
LSN    19680229            0.0
LSN    19680301            0.0
LSN    19680302            0.0
LSN    19680303            0.0
LSN    19680304            0.0
LSN    19680305            0.5
LSN    19680306            3.5
LSN    19680307            0.1
LSN    19680308            0.0
LSN    19680309            0.0
LSN    19680310            2.6
LSN    19680311            4.0
LSN    19680312            0.0
LSN    19680313            0.0
LSN    19680314            0.0
LSN    19680315            5.0
LSN    19680316            0.0
LSN    19680317            0.2
LSN    19680318            0.1
LSN    19680319            0.0
LSN    19680320            5.3
LSN    19680321           22.4
LSN    19680322            1.3
LSN    19680323            0.0
LSN    19680324            0.0
LSN    19680325            0.0
LSN    19680326            0.0
LSN    19680327            0.0
LSN    19680328            0.0
LSN    19680329            0.0
LSN    19680330            0.0
LSN    19680331            0.0
LSN    19680401            0.0
LSN    19680402            2.0
LSN    19680403            2.4
LSN    19680404            1.1
LSN    19680405            1.0
LSN    19680406            3.8
LSN    19680407            8.3
LSN    19680408            0.0
LSN    19680409            0.0
LSN    19680410            0.0
LSN    19680411            0.0
LSN    19680412            0.1
LSN    19680413            3.0
LSN    19680414            0.0
LSN    19680415            0.0
LSN    19680416            0.0
LSN    19680417            0.0
LSN    19680418            0.0
LSN    19680419            0.0
LSN    19680420            0.0
LSN    19680421            0.0
LSN    19680422            0.0
LSN    19680423            0.0
LSN    19680424           26.2
LSN    19680425            1.5
LSN    19680426            0.0
LSN    19680427           25.4
LSN    19680428            6.6
LSN    19680429            2.5
LSN    19680430            3.6
LSN    19680501            2.4
LSN    19680502            8.5
LSN    19680503            0.8
LSN    19680504            0.7
LSN    19680505            4.7
LSN    19680506            5.2
LSN    19680507            1.8
LSN    19680508            0.0
LSN    19680509            1.6
LSN    19680510            0.0
LSN    19680511           25.5
LSN    19680512            5.5
LSN    19680513            0.0
LSN    19680514            0.0
LSN    19680515            0.0
LSN    19680516            0.0
LSN    19680517            0.0
LSN    19680518            0.0
LSN    19680519            0.0
LSN    19680520            3.8
LSN    19680521            4.8
LSN    19680522            0.1
LSN    19680523            0.0
LSN    19680524            0.0
LSN    19680525           10.1
LSN    19680526            0.5
LSN    19680527            0.2
LSN    19680528            6.0
LSN    19680529            0.0
LSN    19680530            0.0
LSN    19680531            0.0
LSN    19680601            0.0
LSN    19680602            4.4
LSN    19680603            9.2
LSN    19680604            0.7
LSN    19680605            0.0
LSN    19680606            0.0
LSN    19680607            0.0
LSN    19680608            0.9
LSN    19680609            0.0
LSN    19680610            0.0
LSN    19680611            0.0
LSN    19680612            0.0
LSN    19680613            4.3
LSN    19680614            0.0
LSN    19680615            3.2
LSN    19680616            0.0
LSN    19680617            2.8
LSN    19680618            0.0
LSN    19680619            7.7
LSN    19680620           13.2
LSN    19680621            0.0
LSN    19680622            0.0
LSN    19680623           12.2
LSN    19680624            0.0
LSN    19680625            0.0
LSN    19680626            0.0
LSN    19680627            0.0
LSN    19680628            0.0
LSN    19680629            0.0
LSN    19680630            0.0
LSN    19680701            0.0
LSN    19680702            2.7
LSN    19680703            0.0
LSN    19680704            0.0
LSN    19680705           23.8
LSN    19680706            2.1
LSN    19680707            0.0
LSN    19680708            0.0
LSN    19680709            0.0
LSN    19680710           11.9
LSN    19680711           10.5
LSN    19680712            0.0
LSN    19680713            0.9
LSN    19680714           12.2
LSN    19680715            9.0
LSN    19680716            6.7
LSN    19680717           21.4
LSN    19680718            2.6
LSN    19680719            0.0
LSN    19680720            0.3
LSN    19680721            0.1
LSN    19680722            0.0
LSN    19680723            2.0
LSN    19680724            2.8
LSN    19680725            0.0
LSN    19680726            0.0
LSN    19680727            0.0
LSN    19680728            0.0
LSN    19680729            0.0
LSN    19680730            1.0
LSN    19680731            0.1
LSN    19680801           42.0
LSN    19680802           54.0
LSN    19680803            0.5
LSN    19680804            0.0
LSN    19680805           19.3
LSN    19680806            2.9
LSN    19680807            0.0
LSN    19680808           23.7
LSN    19680809            0.1
LSN    19680810            8.8
LSN    19680811            0.0
